State,Year,Quarter,District,Transaction_Count,Transaction_Amount
arunachal-pradesh,2023,2,siang district,105020,227425026.0
arunachal-pradesh,2023,2,lower siang district,111333,218937621.0
arunachal-pradesh,2023,2,kra daadi district,47120,134813823.0
arunachal-pradesh,2023,2,changlang district,615184,1260077796.0
arunachal-pradesh,2023,2,pakke kessang district,34356,58620893.0
arunachal-pradesh,2023,2,dibang valley district,8132,39137344.0
arunachal-pradesh,2023,2,west kameng district,870033,1803248166.0
arunachal-pradesh,2023,2,shi yomi district,10945,63767934.0
arunachal-pradesh,2023,2,east siang district,689624,1177576754.0
arunachal-pradesh,2023,2,upper subansiri district,246349,680733513.0
arunachal-pradesh,2023,2,east kameng district,200350,450768238.0
arunachal-pradesh,2023,2,lohit district,592587,984621672.0
arunachal-pradesh,2023,2,lepa rada district,118411,242626097.0
arunachal-pradesh,2023,2,tawang district,339605,1003663723.0
arunachal-pradesh,2023,2,namsai district,409511,619571108.0
arunachal-pradesh,2023,3,lower dibang valley district,389175,628025556.0
arunachal-pradesh,2023,3,lower subansiri district,482224,818756305.0
arunachal-pradesh,2023,3,longding district,150276,281708440.0
arunachal-pradesh,2023,3,west siang district,554407,1037211224.0
arunachal-pradesh,2023,3,kamle district,62975,104430900.0
arunachal-pradesh,2023,3,upper siang district,157030,348328951.0
arunachal-pradesh,2023,3,tirap district,237127,447309633.0
arunachal-pradesh,2023,3,papum pare district,5410471,7595971259.0
arunachal-pradesh,2023,3,kurung kumey district,52807,135509046.0
arunachal-pradesh,2023,3,anjaw district,69246,178422001.0
arunachal-pradesh,2023,3,siang district,126921,230649450.0
arunachal-pradesh,2023,3,lower siang district,134761,230582572.0
arunachal-pradesh,2023,3,kra daadi district,64924,146211703.0
arunachal-pradesh,2023,3,changlang district,712587,1216076703.0
arunachal-pradesh,2023,3,pakke kessang district,39091,54219594.0
arunachal-pradesh,2023,3,dibang valley district,12694,53416276.0
arunachal-pradesh,2023,3,west kameng district,1036743,1923965574.0
arunachal-pradesh,2023,3,shi yomi district,15854,79871837.0
arunachal-pradesh,2023,3,east siang district,810283,1247686937.0
arunachal-pradesh,2023,3,upper subansiri district,281370,724981091.0
arunachal-pradesh,2023,3,east kameng district,259522,488197907.0
arunachal-pradesh,2023,3,lohit district,700473,1048609233.0
arunachal-pradesh,2023,3,lepa rada district,140239,253727652.0
arunachal-pradesh,2023,3,tawang district,423923,1199412955.0
arunachal-pradesh,2023,3,namsai district,477310,654108287.0
arunachal-pradesh,2023,4,lower dibang valley district,456242,780822119.0
arunachal-pradesh,2023,4,lower subansiri district,559506,959863862.0
arunachal-pradesh,2023,4,longding district,176666,332931262.0
arunachal-pradesh,2023,4,west siang district,687577,1262224512.0
arunachal-pradesh,2023,4,kamle district,69707,123271590.0
arunachal-pradesh,2023,4,upper siang district,188063,398373540.0
arunachal-pradesh,2023,4,tirap district,289385,535162444.0
arunachal-pradesh,2023,4,papum pare district,5938599,8374060439.0
arunachal-pradesh,2023,4,kurung kumey district,65869,159910955.0
arunachal-pradesh,2023,4,anjaw district,99303,222941392.0
arunachal-pradesh,2023,4,siang district,145231,259192071.0
arunachal-pradesh,2023,4,lower siang district,161327,277578144.0
arunachal-pradesh,2023,4,kra daadi district,83516,184199521.0
arunachal-pradesh,2023,4,changlang district,806945,1430052570.0
arunachal-pradesh,2023,4,pakke kessang district,41236,61144256.0
arunachal-pradesh,2023,4,dibang valley district,32123,79988144.0
arunachal-pradesh,2023,4,west kameng district,1195192,2162840497.0
arunachal-pradesh,2023,4,shi yomi district,18458,91284638.0
arunachal-pradesh,2023,4,east siang district,931589,1416674919.0
arunachal-pradesh,2023,4,upper subansiri district,342000,855586655.0
arunachal-pradesh,2023,4,east kameng district,327263,578170716.0
arunachal-pradesh,2023,4,lohit district,779252,1192879539.0
arunachal-pradesh,2023,4,lepa rada district,179912,322215111.0
arunachal-pradesh,2023,4,tawang district,509181,1297707130.0
arunachal-pradesh,2023,4,namsai district,533600,769723768.0
assam,2021,1,tinsukia district,480161,1160430411.7091098
assam,2021,1,lakhimpur district,278213,669614741.670135
assam,2021,1,kamrup district,557802,1450662971.6951797
assam,2021,1,kokrajhar district,228889,627990382.7904459
assam,2021,1,karbi anglong district,217934,608528765.1323997
assam,2021,1,sivasagar district,242611,602350918.9850893
assam,2021,1,dibrugarh district,680608,1710571109.9822497
assam,2021,1,south salmara mancachar district,134708,477352228.40615606
assam,2021,1,nagaon district,675634,2019926209.3789358
assam,2021,1,dhubri district,362613,1035861131.4318309
assam,2021,1,golaghat district,311238,749087184.8333428
assam,2021,1,udalguri district,173233,451305008.43282115
assam,2021,1,majuli district,34915,74357604.61004795
assam,2021,1,sonitpur district,669242,1689369790.428941
assam,2021,1,hojai district,220269,591418708.8113766
assam,2021,1,marigaon district,298011,918760114.9692955
assam,2021,1,chirang district,127192,321319197.07738817
assam,2021,1,cachar district,614703,1577581912.6812966
assam,2021,1,nalbari district,197323,506378435.7122495
assam,2021,1,west karbi anglong district,41137,84887268.51304872
assam,2021,1,dhemaji district,231336,615209792.8336076
assam,2021,1,karimganj district,304173,916185934.3111196
assam,2021,1,bongaigaon district,321020,874996649.1810182
assam,2021,1,dima hasao district,104846,283821933.22303617
assam,2021,1,baksa district,260583,764921383.8988845
assam,2021,1,charaideo district,138143,380869059.4350337
assam,2021,1,darrang district,259665,757825643.4042199
assam,2021,1,kamrup metropolitan district,9400818,24003716533.697937
assam,2021,1,hailakandi district,189886,515905421.9034898
assam,2021,1,barpeta district,768249,2378951523.3799787
assam,2021,1,goalpara district,400249,1203600745.3463283
assam,2021,1,biswanath district,197774,446301042.8269607
assam,2021,1,jorhat district,388882,856404785.4295708
assam,2021,2,tinsukia district,606143,1318534292.5264628
assam,2021,2,lakhimpur district,361975,751021666.6941358
assam,2021,2,kamrup district,737877,1686926641.0395198
assam,2021,2,kokrajhar district,291109,760467202.4006457
assam,2021,2,karbi anglong district,275847,664132421.6116567
assam,2021,2,sivasagar district,303100,635897961.4545786
assam,2021,2,dibrugarh district,870918,1976153977.7728927
assam,2021,2,south salmara mancachar district,213176,702484951.4538276
assam,2021,2,nagaon district,928187,2446953429.3994994
assam,2021,2,dhubri district,528440,1316708576.7981756
assam,2021,2,golaghat district,382567,828266419.210104
assam,2021,2,udalguri district,229956,535712130.36414516
assam,2021,2,majuli district,44407,85365999.51292944
assam,2021,2,sonitpur district,848080,1929013770.5926275
assam,2021,2,hojai district,285880,717552682.8425927
assam,2021,2,marigaon district,452067,1213004303.8796182
assam,2021,2,chirang district,173228,416705187.85423946
assam,2021,2,cachar district,743120,1680050955.980187
assam,2021,2,nalbari district,265787,614926960.4062058
assam,2021,2,west karbi anglong district,51169,93322156.33253612
assam,2021,2,dhemaji district,299375,707439590.8525485
assam,2021,2,karimganj district,376322,1008636324.5592346
assam,2021,2,bongaigaon district,445957,1107075859.5018854
assam,2021,2,dima hasao district,127333,291445306.00893736
assam,2021,2,baksa district,333425,874733682.7849679
assam,2021,2,charaideo district,169721,406368639.266593
assam,2021,2,darrang district,373027,991719331.0625447
assam,2021,2,kamrup metropolitan district,12113618,26948905679.328754
assam,2021,2,hailakandi district,258553,622102715.3474636
assam,2021,2,barpeta district,1094358,2927546915.4449625
assam,2021,2,goalpara district,544911,1475602701.2507868
assam,2021,2,biswanath district,255222,546335899.8896878
assam,2021,2,jorhat district,448050,911359043.2389444
assam,2021,3,tinsukia district,726497,1620117007.2069793
assam,2021,3,lakhimpur district,433255,930738036.1633754
assam,2021,3,kamrup district,957373,2112276358.4188256
assam,2021,3,kokrajhar district,366661,966061545.1374367
assam,2021,3,karbi anglong district,338533,828250761.6786599
assam,2021,3,sivasagar district,350815,733449637.2748528
assam,2021,3,dibrugarh district,1116075,2517711536.27678
assam,2021,3,south salmara mancachar district,245208,682772092.1272931
assam,2021,3,nagaon district,1156024,2903215135.7842274
assam,2021,3,dhubri district,668723,1682447560.536893
assam,2021,3,golaghat district,446587,965096814.5378057
assam,2021,3,udalguri district,291168,657660643.9182184
assam,2021,3,majuli district,51208,102034225.95327796
assam,2021,3,sonitpur district,1030160,2385666128.443201
assam,2021,3,hojai district,368350,874185464.7310762
assam,2021,3,marigaon district,554657,1470486045.6813893
assam,2021,3,chirang district,220676,528538770.5729964
assam,2021,3,cachar district,998685,2285248942.8809485
assam,2021,3,nalbari district,318284,722110352.781739
assam,2021,3,west karbi anglong district,57137,112522665.53612569
assam,2021,3,dhemaji district,359737,848544237.4544444
assam,2021,3,karimganj district,524239,1393649226.0294735
assam,2021,3,bongaigaon district,548175,1331228200.2758412
assam,2021,3,dima hasao district,149975,353350846.5920651
assam,2021,3,baksa district,418859,1074324607.6751742
assam,2021,3,charaideo district,201059,479392451.000507
assam,2021,3,darrang district,498938,1241235475.745712
assam,2021,3,kamrup metropolitan district,16840668,36123082534.66112
assam,2021,3,hailakandi district,360281,801449299.0694864
assam,2021,3,barpeta district,1436928,3522432994.68204
assam,2021,3,goalpara district,650085,1747257315.9936597
assam,2021,3,biswanath district,288131,620203649.3743759
assam,2021,3,jorhat district,531290,1083758709.1114147
assam,2021,4,tinsukia district,924326,2099664801.0310597
assam,2021,4,lakhimpur district,560279,1263722648.4815915
assam,2021,4,kamrup district,1326629,2906827875.9780307
assam,2021,4,kokrajhar district,529425,1392051533.964034
assam,2021,4,karbi anglong district,448701,1157896438.235495
assam,2021,4,sivasagar district,452511,991840782.996415
assam,2021,4,dibrugarh district,1489321,3247229901.080471
assam,2021,4,south salmara mancachar district,314595,919174483.7722924
assam,2021,4,nagaon district,1599255,4181552742.898879
assam,2021,4,dhubri district,947815,2452971274.5289254
assam,2021,4,golaghat district,597064,1337575801.9516916
assam,2021,4,udalguri district,406086,917680978.0577191
assam,2021,4,majuli district,65312,129028300.4276244
assam,2021,4,sonitpur district,1437714,3119948215.7692075
assam,2021,4,hojai district,527676,1247022294.0951037
assam,2021,4,marigaon district,846244,2372441369.988904
assam,2021,4,chirang district,298090,751602013.9126096
assam,2021,4,cachar district,1424029,3288405319.0304804
assam,2021,4,nalbari district,437199,1015183560.9984299
assam,2021,4,west karbi anglong district,72436,155335117.4559282
assam,2021,4,dhemaji district,450526,1098025411.0441427
assam,2021,4,karimganj district,719693,2011084236.7440817
assam,2021,4,bongaigaon district,760610,1900609318.3116775
assam,2021,4,dima hasao district,188499,461001023.11421907
assam,2021,4,baksa district,575080,1530357403.5627034
assam,2021,4,charaideo district,255415,657528333.4175942
assam,2021,4,darrang district,772608,2012722511.547618
assam,2021,4,kamrup metropolitan district,22903930,48177919267.3695
assam,2021,4,hailakandi district,494043,1131182051.5056129
assam,2021,4,barpeta district,2145496,5341626359.64399
assam,2021,4,goalpara district,920783,2590433257.901761
assam,2021,4,biswanath district,368466,837297984.1361362
assam,2021,4,jorhat district,760505,1488025280.2612674
assam,2022,1,tinsukia district,1110108,2471991459.7376165
assam,2022,1,lakhimpur district,725851,1653871930.7532177
assam,2022,1,kamrup district,1708845,3838019247.423967
assam,2022,1,kokrajhar district,703834,1794915585.4684856
assam,2022,1,karbi anglong district,576671,1480533626.5264075
assam,2022,1,sivasagar district,570136,1201010320.385499
assam,2022,1,dibrugarh district,1830668,3721424814.9586687
assam,2022,1,south salmara mancachar district,424292,1357660615.5399206
assam,2022,1,nagaon district,2049272,5405490459.948576
assam,2022,1,dhubri district,1247298,3380205337.130154
assam,2022,1,golaghat district,753488,1681747448.411046
assam,2022,1,udalguri district,547716,1168300625.4282162
assam,2022,1,majuli district,89346,172837394.19285655
assam,2022,1,sonitpur district,1805856,3651941482.2987127
assam,2022,1,hojai district,665166,1595056089.1451948
assam,2022,1,marigaon district,1027786,2790138101.722805
assam,2022,1,chirang district,363645,951303010.3050023
assam,2022,1,cachar district,1869862,4225305321.285734
assam,2022,1,nalbari district,571467,1369285179.1665456
assam,2022,1,west karbi anglong district,88219,186901516.61209765
assam,2022,1,dhemaji district,562489,1369239048.8460484
assam,2022,1,karimganj district,962907,2759677605.0696893
assam,2022,1,bongaigaon district,1014501,2661981437.245404
assam,2022,1,dima hasao district,216314,509944077.09921765
assam,2022,1,baksa district,731895,1944006764.845173
assam,2022,1,charaideo district,311136,742058516.3146229
assam,2022,1,darrang district,1205741,2732173374.689469
assam,2022,1,kamrup metropolitan district,28908435,60093746992.89226
assam,2022,1,hailakandi district,652625,1476770132.0294952
assam,2022,1,barpeta district,2846523,7413611760.549712
assam,2022,1,goalpara district,1299073,3720380319.7322354
assam,2022,1,biswanath district,470228,990785769.7113907
assam,2022,1,jorhat district,978493,1768122527.2374763
assam,2022,2,tinsukia district,1393042,2864342184.623848
assam,2022,2,lakhimpur district,949594,1949181060.629253
assam,2022,2,kamrup district,2122755,4247651138.552457
assam,2022,2,kokrajhar district,941658,2134593237.4052541
assam,2022,2,karbi anglong district,663418,1596022243.6550176
assam,2022,2,sivasagar district,694978,1292419445.2581577
assam,2022,2,dibrugarh district,2372318,4426557091.530311
assam,2022,2,south salmara mancachar district,532090,1518417902.4851627
assam,2022,2,nagaon district,2624899,6401629329.647786
assam,2022,2,dhubri district,1748061,4095843491.511972
assam,2022,2,golaghat district,928135,1870905474.837348
assam,2022,2,udalguri district,731430,1374405319.608431
assam,2022,2,majuli district,105899,192613565.7361275
assam,2022,2,sonitpur district,2331103,4228702694.6406856
assam,2022,2,hojai district,832316,1885347223.2358832
assam,2022,2,marigaon district,1362294,3195268221.1941223
assam,2022,2,chirang district,483371,1142819737.0710807
assam,2022,2,cachar district,2208886,4390976386.361718
assam,2022,2,nalbari district,711088,1547056523.551427
assam,2022,2,west karbi anglong district,98911,208934121.88290805
assam,2022,2,dhemaji district,698448,1532877539.60587
assam,2022,2,karimganj district,1164306,2886007289.474466
assam,2022,2,bongaigaon district,1380703,3242058585.814122
assam,2022,2,dima hasao district,228456,545715522.4659376
assam,2022,2,baksa district,905373,2132096440.2419512
assam,2022,2,charaideo district,382915,812357268.893158
assam,2022,2,darrang district,1764727,3227701241.9922876
assam,2022,2,kamrup metropolitan district,37896005,70515346667.22395
assam,2022,2,hailakandi district,787208,1571435620.2824044
assam,2022,2,barpeta district,3782074,8597920826.98738
assam,2022,2,goalpara district,1660385,4241626695.2866406
assam,2022,2,biswanath district,604714,1221547710.8569949
